molecule	gene	start	end	strand	orientation
X	FBgn0283429_CR46272	20202076	20203054	reverse	0
X	FBgn0283430_CR46273	20209746	20210724	reverse	0
X	FBgn0283431_CR46274	20217402	20218376	reverse	0
X	FBgn0283432_SdicA	20197319	20201933	reverse	0
X	FBgn0283433_SdicB	20205043	20209603	reverse	0
X	FBgn0283434_SdicC	20212738	20217259	reverse	0
Y	FBgn0283435_CR46279	3250355	3251252	reverse	0
2R	FBgn0283437_PPO1	17887220	17889973	reverse	0
3R	FBgn0283438_CG46280	13026283	13030659	reverse	0
3R	FBgn0283439_CG46281	13028920	13030307	reverse	0
2L	FBgn0283440_solo	15061656	15072133	forward	1
2L	FBgn0283442_vas	15061656	15074311	forward	1
2R	FBgn0283450_Glo1	7393546	7395932	reverse	0
X	FBgn0283451_br	1575132	1664869	forward	1
3L	FBgn0283461_Drs	3369556	3369942	forward	1
2L	FBgn0283467_PolD3	15254819	15256304	reverse	0
3R	FBgn0283468_slmb	21119252	21127485	reverse	0
X	FBgn0283469_Vps4	17907692	17911097	forward	1
X	FBgn0283471_wupA	18105568	18116922	reverse	0
3L	FBgn0283472_S6k	5797549	5810931	reverse	0
X	FBgn0283473_S6KL	18788464	18806057	forward	1
X	FBgn0283476_Dhc16F	18064483	18078472	forward	1
3R	FBgn0283477_SF2	16338943	16341988	reverse	0
2L	FBgn0283478_und	9763369	9765338	forward	1
3L	FBgn0283479_Alp1	21442227	21444819	reverse	0
2R	FBgn0283480_Alp2	22206005	22207987	reverse	0
2R	FBgn0283494_Ak2	24024207	24025877	forward	1
3R	FBgn0283499_InR	21570248	21619321	reverse	0
3L	FBgn0283500_Sac1	1247817	1250451	forward	1
3R	FBgn0283501_lncRNA:CR46115	30697380	30704118	forward	1
3L	FBgn0283503_Neurl4	14043694	14049892	reverse	0
2R	FBgn0283508_nw	17502354	17508645	forward	1
2R	FBgn0283509_Phm	23985175	23988455	reverse	0
2R	FBgn0283510_Pal1	9959549	9963853	forward	1
2R	FBgn0283521_lola	10481894	10543291	reverse	0
2L	FBgn0283525_l(2)10685	1147822	1149449	forward	1
2L	FBgn0283531_Duox	2815970	2830248	reverse	0
3R	FBgn0283535_Vha26	5591763	5595356	forward	1
3R	FBgn0283536_Vha13	19643018	19644386	reverse	0
X	FBgn0283545_vilya	2726678	2727568	forward	1
3R	FBgn0283546_mir-9384	4748664	4748723	reverse	0
2R	FBgn0283547_mir-9376	22946867	22946942	forward	1
3R	FBgn0283548_mir-9381	23983496	23983569	forward	1
X	FBgn0283549_mir-9372	633691	633751	reverse	0
2L	FBgn0283550_mir-9382	12724957	12725025	forward	1
2L	FBgn0283551_mir-9378	10751877	10751938	reverse	0
2R	FBgn0283553_mir-9379	13852845	13852901	reverse	0
3R	FBgn0283554_mir-9371	9989120	9989180	forward	1
3R	FBgn0283555_mir-9373	19621080	19621138	reverse	0
4	FBgn0283557_mir-9385	400703	400765	reverse	0
3R	FBgn0283558_mir-9375	6451551	6451609	reverse	0
X	FBgn0283559_mir-9377	12665217	12665268	forward	1
3R	FBgn0283560_mir-9380	8348702	8348778	reverse	0
2L	FBgn0283561_mir-9374	21238301	21238361	forward	1
3R	FBgn0283562_mir-9383	15221795	15221855	forward	1
2R	FBgn0283625_CG46298	10353368	10354389	forward	1
3R	FBgn0283626_lncRNA:CR46299	7318039	7318803	forward	1
3R	FBgn0283627_CR46300	7418938	7420698	forward	1
X	FBgn0283637_mir-9370	11710252	11710301	reverse	0
3L	FBgn0283638_mir-9388	22945116	22945207	forward	1
X	FBgn0283639_mir-9369	19551318	19551379	forward	1
3L	FBgn0283649_elgi	15956550	15958433	forward	1
2L	FBgn0283651_CG46301	14104090	14160587	forward	1
2L	FBgn0283652_Rpp30	251039	252373	reverse	0
X	FBgn0283657_Tlk	3720007	3789770	forward	1
2L	FBgn0283658_Dlat	7426866	7430329	forward	1
2L	FBgn0283659_Thg	15008489	15009724	reverse	0
2R	FBgn0283666_Rap2l	24063051	24065405	forward	1
2L	FBgn0283678_Osi21	11284327	11285706	reverse	0
X	FBgn0283680_IP3K2	13303633	13329303	forward	1
3L	FBgn0283681_Tcs3	16351991	16353286	forward	1
2L	FBgn0283682_Ge-1	11095150	11100888	reverse	0
X	FBgn0283712_LIMK1	12584385	12592193	reverse	0
3L	FBgn0283724_Girdin	3178930	3185287	forward	1
2L	FBgn0283728_CG31600	21914269	21915358	reverse	0
X	FBgn0283741_prage	1773719	1853667	forward	1
2R	FBgn0284080_CG46302	854814	855571	forward	1
3R	FBgn0284081_CG46303	5821972	5822435	forward	1
2L	FBgn0284082_CG46304	18946305	18947082	forward	1
2R	FBgn0284083_CG46305	10351533	10352161	reverse	0
2L	FBgn0284084_wg	7307159	7316265	forward	1
2L	FBgn0284220_Top2	19447365	19453490	reverse	0
3L	FBgn0284221_Sema5c	12067511	12081830	reverse	0
X	FBgn0284222_CG46306	16826681	16835520	reverse	0
2L	FBgn0284223_CG46307	21104568	21132909	forward	1
2L	FBgn0284224_CG46308	13461774	13500427	forward	1
2L	FBgn0284225_CG46309	16245835	16251788	reverse	0
3R	FBgn0284226_CG46310	23173873	23185642	forward	1
X	FBgn0284227_CG46311	13563823	13590570	forward	1
X	FBgn0284228_CG46312	15987166	15991974	reverse	0
3R	FBgn0284229_CG46313	26978541	26985706	forward	1
2L	FBgn0284230_CG46314	21314360	21319527	forward	1
2R	FBgn0284231_CG46315	17703335	17719346	reverse	0
3R	FBgn0284232_CG46316	24712780	24717430	forward	1
X	FBgn0284233_CG46317	14261223	14264844	forward	1
3R	FBgn0284234_CG46318	18680604	18685290	forward	1
2R	FBgn0284235_CG46319	10124293	10137472	forward	1
3L	FBgn0284236_CG46320	5664121	5749599	forward	1
2R	FBgn0284237_CG46321	10205454	10227957	reverse	0
2R	FBgn0284238_lncRNA:CR46322	10209724	10211347	reverse	0
2R	FBgn0284243_betaTub56D	19447319	19451600	reverse	0
2L	FBgn0284244_l(2)k05911	13251509	13257426	forward	1
2R	FBgn0284245_eEF1alpha1	11891135	11895762	forward	1
2R	FBgn0284246_l(2)k09848	6074471	6076367	reverse	0
2L	FBgn0284247_ds	640013	714983	reverse	0
2L	FBgn0284248_Cyt-c-p	16719932	16722644	forward	1
2R	FBgn0284249_Adf1	6662265	6668085	forward	1
2L	FBgn0284251_l(2)05287	21094966	21102429	reverse	0
2R	FBgn0284252_Letm1	24509508	24515320	reverse	0
2L	FBgn0284253_LeuRS	3510328	3514656	reverse	0
2R	FBgn0284254_Impbeta11	15682719	15687415	forward	1
2L	FBgn0284255_Arpc4	6125132	6125911	forward	1
2L	FBgn0284256_bsf	18449517	18454587	reverse	0
2R	FBgn0284257_Ttd14	18430315	18440475	reverse	0
X	FBgn0284408_trol	2470460	2545427	reverse	0
2L	FBgn0284409_lncRNA:TS1	20550951	20551354	reverse	0
2L	FBgn0284410_lncRNA:TS2	3587068	3587469	reverse	0
3L	FBgn0284411_lncRNA:TS3	20557218	20557810	reverse	0
3L	FBgn0284412_lncRNA:CR46326	20558197	20558520	forward	1
2L	FBgn0284413_lncRNA:TS4	2639185	2640081	forward	1
2L	FBgn0284414_lncRNA:CR46328	2637669	2638540	reverse	0
2L	FBgn0284415_lncRNA:TS6	4655478	4656209	reverse	0
2L	FBgn0284416_lncRNA:TS9	12774054	12775252	reverse	0
3R	FBgn0284417_lncRNA:TS20	5970760	5971291	forward	1
3R	FBgn0284418_lncRNA:TS25	11307669	11307886	reverse	0
3R	FBgn0284419_lncRNA:TS26	13541913	13542314	forward	1
3R	FBgn0284420_lncRNA:TS27	27999908	28001015	forward	1
3L	FBgn0284421_Psn	20432468	20435156	forward	1
X	FBgn0284435_tyn	140318	200663	forward	1
2R	FBgn0284436_CCT8	8904844	8906990	reverse	0
X	FBgn0284442_Mcm3	5323855	5326738	forward	1
3L	FBgn0284444_ddbt	317084	317789	forward	1
X	FBgn0285879_disco-r	16118067	16148977	reverse	0
2R	FBgn0285892_tea	9891955	9898513	forward	1
3L	FBgn0285896_btl	14075772	14083229	forward	1
X	FBgn0285910_VhaAC39-1	3880748	3882967	forward	1
3R	FBgn0285911_Vps16A	9267019	9270224	forward	1
3R	FBgn0285912_mah	24947632	24949539	forward	1
3R	FBgn0285913_red	14289071	14302276	forward	1
2R	FBgn0285917_sbb	18278198	18357296	reverse	0
3R	FBgn0285925_Fas1	16625238	16639771	forward	1
X	FBgn0285926_Imp	10787869	10824277	reverse	0
3R	FBgn0285937_Rab1	21266029	21269060	reverse	0
3R	FBgn0285938_CG46335	27366658	27368717	reverse	0
2R	FBgn0285940_lncRNA:CR46336	12903794	12906236	forward	1
2R	FBgn0285941_lncRNA:CR46337	12904545	12906237	reverse	0
2R	FBgn0285943_knon	16496889	16499429	reverse	0
X	FBgn0285944_para	16455027	16533096	reverse	0
X	FBgn0285947_RpS10b	19598031	19599806	forward	1
2L	FBgn0285948_RpL27A	4457186	4458364	reverse	0
2R	FBgn0285949_RpL31	9587193	9587989	forward	1
2R	FBgn0285950_RpL19	24967877	24969547	reverse	0
3L	FBgn0285951_mRpS34	16348074	16348782	forward	1
2R	FBgn0285952_eEF5	24057798	24059483	forward	1
X	FBgn0285954_caz	16288810	16293520	forward	1
3R	FBgn0285955_cv-c	14391683	14481713	reverse	0
3L	FBgn0285958_Fuca	11518798	11522713	reverse	0
3R	FBgn0285959_sisRNA:1	5609245	5609611	reverse	0
3R	FBgn0285963_CG46339	26915761	26945309	forward	1
3R	FBgn0285966_hpRNA:1	19920708	19920862	reverse	0
2R	FBgn0285969_sisRNA:4	8230532	8231065	reverse	0
X	FBgn0285970_CG32500	21621541	21623750	reverse	0
2L	FBgn0285971_prg	8464488	8466694	forward	1
rDNA	FBgn0285975_mir-10404-1	46106	46174	forward	1
rDNA	FBgn0285976_mir-10404-2	70290	70358	forward	1
2L	FBgn0285991_hpRNA:CR18854	9787294	9790745	reverse	0
X	FBgn0285992_hpRNA:CR46342	4921677	4928133	reverse	0
3R	FBgn0285993_hpRNA:CR46343	19326954	19327168	reverse	0
3L	FBgn0285994_hpRNA:CR46340	21576445	21576683	reverse	0
X	FBgn0286004_mir-4966-2	19558607	19558693	forward	1
2R	FBgn0286005_mir-11182	18180151	18180205	reverse	0
2R	FBgn0286006_mir-281-1	12170373	12170462	reverse	0
2R	FBgn0286007_mir-281-2	12170153	12170244	reverse	0
2L	FBgn0286027_Rnmt	15009939	15011764	forward	1
3L	FBgn0286028_lncRNA:CR46348	22570364	22572033	reverse	0
X	FBgn0286029_lncRNA:CR46349	4074961	4075428	reverse	0
3R	FBgn0286030_lncRNA:CR46350	9283875	9284525	forward	1
3R	FBgn0286031_lncRNA:CR46351	12645719	12646077	reverse	0
3R	FBgn0286032_lncRNA:CR46352	5042652	5043025	reverse	0
3L	FBgn0286033_lncRNA:CR46353	18323584	18323985	reverse	0
3R	FBgn0286034_asRNA:CR46354	13459671	13466106	reverse	0
3R	FBgn0286035_sisRNA:CR46357	9630255	9630440	reverse	0
3R	FBgn0286036_sisRNA:CR46358	4639789	4640004	reverse	0
3L	FBgn0286037_sisRNA:3	22269932	22270220	forward	1
2R	FBgn0286038_sisRNA:CR46360	8231104	8231588	reverse	0
2R	FBgn0286039_sisRNA:CR46361	6615752	6615923	forward	1
X	FBgn0286040_sisRNA:2	16612777	16613274	forward	1
3R	FBgn0286041_sisRNA:CR46363	13970739	13970942	reverse	0
3R	FBgn0286042_sisRNA:CR46364	25246874	25247422	reverse	0
3L	FBgn0286051_Rexo5	6603684	6608739	forward	1
2R	FBgn0286070_cnk	17413970	17420007	reverse	0
3R	FBgn0286071_AdamTS-A	15442246	15476193	reverse	0
3R	FBgn0286075_DNAlig3	12399011	12401839	reverse	0
2L	FBgn0286198_LKRSDH	7791175	7795959	reverse	0
3R	FBgn0286199_shps	24279572	24281576	forward	1
2R	FBgn0286203_stw	5413744	5456095	forward	1
3R	FBgn0286204_ich	8950246	8963037	reverse	0
3L	FBgn0286213_RpS12	13023352	13024762	forward	1
X	FBgn0286222_Fum1	6678424	6681845	forward	1
3R	FBgn0286506_Mpi	9759622	9761208	forward	1
3R	FBgn0286507_vrs	12447653	12449046	forward	1
X	FBgn0286508_Had1	16306912	16308667	reverse	0
2R	FBgn0286511_Pld	6242004	6255266	forward	1
3R	FBgn0286516_aqz	8813490	8820682	reverse	0
X	FBgn0286517_mir-10404-3	23205159	23205227	forward	1
X	FBgn0286518_mir-10404-4	23291450	23291518	forward	1
X	FBgn0286519_mir-10404-5	23538215	23538283	reverse	0
3L	FBgn0286567_gry	3199090	3211348	forward	1
2L	FBgn0286723_hll	14027001	14029368	forward	1
2R	FBgn0286726_snoRNA:Or-ACA6	10081188	10081325	reverse	0
2R	FBgn0286727_snoRNA:Or-ACA7	10080613	10080694	reverse	0
2R	FBgn0286728_snoRNA:CD69	10082253	10082322	reverse	0
3L	FBgn0286729_snoRNA:CD70	1667151	1667247	reverse	0
3L	FBgn0286730_snoRNA:CD71	10537618	10537758	forward	1
3L	FBgn0286731_snoRNA:Or-ACA8	11889842	11889935	forward	1
2L	FBgn0286732_snoRNA:CD72	2014449	2014575	reverse	0
2L	FBgn0286733_snoRNA:CD73	21034775	21034923	forward	1
2L	FBgn0286734_snoRNA:CD74	16561050	16561197	reverse	0
2L	FBgn0286735_scaRNA:MeU1:95C-A24	901976	902082	reverse	0
3R	FBgn0286736_snoRNA:Or-ACA9	15472138	15472648	reverse	0
2L	FBgn0286737_snoRNA:CD75	3504032	3504182	reverse	0
3R	FBgn0286738_scaRNA:MeU4:25F-C137	5584502	5584644	reverse	0
3L	FBgn0286739_snoRNA:CD76	10196162	10196254	reverse	0
2R	FBgn0286740_snoRNA:CD77	17070586	17070688	forward	1
3R	FBgn0286741_CG46383	15950201	15950943	reverse	0
3L	FBgn0286758_snoRNA:CD39c	27267386	27267449	forward	1
2R	FBgn0286778_CG46385	7737019	7782637	reverse	0
2L	FBgn0286781_cass	17474912	17477888	reverse	0
2R	FBgn0286782_flz	8969346	8985900	reverse	0
2R	FBgn0286783_Etf-QO	9910893	9913488	forward	1
2R	FBgn0286784_TER94	9989159	9993559	forward	1
2R	FBgn0286785_scb	15248784	15258498	forward	1
2L	FBgn0286786_hoip	9699791	9700459	forward	1
2R	FBgn0286788_Orc1	7522437	7525716	reverse	0
X	FBgn0286809_xmas	17151231	17159306	reverse	0
2R	FBgn0286813_SRPK	15380724	15387851	forward	1
3L	FBgn0286818_Pdi	15137738	15142840	reverse	0
3L	FBgn0286827_lncRNA:CR43334	628435	643900	forward	1
3R	FBgn0286828_dind	18674626	18677539	reverse	0
3L	FBgn0286833_CG46387	9898626	9899387	forward	1
2R	FBgn0286834_CG46388	18231565	18232294	forward	1
3R	FBgn0286852_naz	18316075	18328942	reverse	0
3R	FBgn0286867_lncRNA:osk	8935716	8938395	forward	1
X	FBgn0286868_lncRNA:SMRG	12680687	12682560	forward	1
X	FBgn0286869_lncRNA:CR46391	14857061	14857617	forward	1
X	FBgn0286870_lncRNA:enrr	513106	523226	reverse	0
3R	FBgn0286871_lncRNA:CR46393	19212154	19212727	forward	1
3L	FBgn0286872_CG46394	11600370	11600901	forward	1
2R	FBgn0286873_CG46395	21498581	21498818	forward	1
3R	FBgn0286874_CG46396	6304038	6304505	forward	1
2L	FBgn0286875_CG46397	8947266	8947871	forward	1
2R	FBgn0286876_CG46398	23840995	23841504	forward	1
X	FBgn0286877_CG46399	14859251	14860015	forward	1
X	FBgn0286878_sbRNA:1	16633124	16633208	reverse	0
3R	FBgn0286879_CR46401	5163822	5164106	forward	1
3R	FBgn0286880_CR46402	23893518	23894162	forward	1
X	FBgn0286881_CR46403	18490028	18490545	reverse	0
2L	FBgn0286882_CR46404	2669228	2669622	forward	1
4	FBgn0286883_CR46405	215957	216263	forward	1
3R	FBgn0286884_CR46406	31045295	31045561	reverse	0
3R	FBgn0286885_CR46407	13313340	13313974	forward	1
2L	FBgn0286889_lncRNA:CR46408	15399123	15399392	reverse	0
2R	FBgn0286890_lncRNA:CR46409	11086294	11086898	forward	1
2L	FBgn0286891_lncRNA:CR46410	6271073	6271503	reverse	0
2L	FBgn0286892_lncRNA:CR46411	14745871	14746176	reverse	0
3L	FBgn0286893_CG46412	11563587	11564072	reverse	0
2L	FBgn0286898_Tango1	6649388	6654574	forward	1
2L	FBgn0286913_CR46413	19557555	19558205	forward	1
3L	FBgn0286914_lncRNA:CR46414	11598012	11598821	forward	1
3R	FBgn0286915_CR46415	13838388	13838522	forward	1
2L	FBgn0286916_lncRNA:CR46416	20477264	20477586	forward	1
X	FBgn0286917_CR46417	620421	620597	reverse	0
3R	FBgn0286918_CR46418	32023064	32023483	forward	1
X	FBgn0286919_CR46419	680346	680773	reverse	0
2R	FBgn0286920_CR46420	11122387	11123389	reverse	0
2R	FBgn0286921_CR46421	11126156	11127155	reverse	0
3L	FBgn0286925_CR46422	18677931	18679297	forward	1
3R	FBgn0286926_CR46423	21737497	21737679	reverse	0
2L	FBgn0286927_CR46424	21837085	21837434	reverse	0
X	FBgn0286928_CR46425	23101576	23102262	reverse	0
2L	FBgn0286929_CG46426	11842828	11843661	forward	1
3R	FBgn0286930_CG46427	12437817	12439139	reverse	0
2R	FBgn0286931_CG46428	17564340	17565852	forward	1
2R	FBgn0286932_CG46429	23713900	23733183	forward	1
3L	FBgn0286933_CG46430	10478514	10479447	forward	1
3R	FBgn0286937_lncRNA:CR46431	4172273	4172577	forward	1
3L	FBgn0286938_CR46432	8809523	8810031	forward	1
2R	FBgn0286939_CG46433	15698726	15701696	reverse	0
3L	FBgn0286940_CG46434	19538425	19544205	reverse	0
3L	FBgn0286941_CG46435	19545110	19547293	forward	1
3R	FBgn0286976_Osi10a	6263958	6265465	forward	1
3R	FBgn0286977_Osi10b	6266190	6267457	forward	1
3L	FBgn0286979_CG46439	11093371	11096245	reverse	0
3L	FBgn0286980_Iyd	11093371	11096245	reverse	0
3L	FBgn0287182_l(3)80Fj	27967244	28012599	reverse	0
3L	FBgn0287183_l(3)80Fg	25798441	26014112	reverse	0
3L	FBgn0287184_FASN3	25752859	25762779	reverse	0
3L	FBgn0287185_nvd	24324866	24401655	forward	1
3L	FBgn0287186_scro	24724162	24758036	forward	1
3L	FBgn0287187_mRpS5	24537236	24543534	forward	1
2L	FBgn0287204_Cog8	11496804	11498948	reverse	0
3R	FBgn0287209_Gfat1	4126442	4137882	forward	1
X	FBgn0287210_CG46440	15854857	15857823	reverse	0
3R	FBgn0287211_CG46441	20501316	20502010	reverse	0
2R	FBgn0287212_CG46442	22425576	22425981	forward	1
2R	FBgn0287213_CG46443	20075686	20076494	reverse	0
2R	FBgn0287214_lncRNA:CR46444	20073970	20075177	forward	1
2R	FBgn0287215_lncRNA:CR46445	20064280	20065437	reverse	0
2R	FBgn0287216_lncRNA:CR46446	20066483	20067395	forward	1
X	FBgn0287217_CR46447	1953652	1954480	reverse	0
2L	FBgn0287218_CG46448	2391660	2392105	forward	1
3R	FBgn0287225_bor	16261355	16264115	reverse	0
2L	FBgn0287234_slf	4796600	4801923	reverse	0
3L	FBgn0287423_Nplp2	13356376	13357223	forward	1
X	FBgn0287454_Pa1	11359236	11360929	forward	1
3L	FBgn0287460_lncRNA:CR46449	10301365	10301814	reverse	0
2L	FBgn0287461_lncRNA:CR46450	23176238	23177906	forward	1
3L	FBgn0287462_lncRNA:CR46451	9036594	9040929	reverse	0
3R	FBgn0287463_asRNA:CR46452	27929662	27931376	reverse	0
2R	FBgn0287464_asRNA:CR46453	9971397	9972752	reverse	0
2L	FBgn0287465_lncRNA:CR46454	11448067	11466783	forward	1
2R	FBgn0287466_lncRNA:CR46455	9973113	9974616	forward	1
2R	FBgn0287478_Camta	9446046	9480076	forward	1
3L	FBgn0287585_Pss	20522440	20526174	reverse	0
3L	FBgn0287586_CG46456	5343619	5355346	reverse	0
3R	FBgn0287587_CG46457	13528597	13529356	reverse	0
3R	FBgn0287588_CG46458	6896253	6958370	reverse	0
3R	FBgn0287589_CG46459	10696647	10698976	forward	1
3L	FBgn0287590_CG46460	4224710	4227302	reverse	0
3L	FBgn0287591_CR46461	12907085	12907635	forward	1
3L	FBgn0287592_CG46462	19931691	19932331	forward	1
3L	FBgn0287594_CG46463	3461315	3466314	forward	1
X	FBgn0287595_CG46464	17422320	17443994	reverse	0
2L	FBgn0287596_CG46465	18992496	18993357	forward	1
4	FBgn0287597_CG46466	661009	663124	reverse	0
3R	FBgn0287598_CG46467	9874681	9988876	forward	1
2L	FBgn0287599_CG46468	9548258	9565438	reverse	0
3R	FBgn0287600_asRNA:CR46469	23588885	23593151	forward	1
3R	FBgn0287601_asRNA:CR46470	15921025	15921834	reverse	0
2R	FBgn0287602_asRNA:CR46471	15894847	15903392	forward	1
X	FBgn0287603_lncRNA:CR46472	21520175	21527105	forward	1
X	FBgn0287604_asRNA:CR46473	14243302	14259236	reverse	0
3R	FBgn0287605_lncRNA:CR46474	25140294	25156085	forward	1
3L	FBgn0287606_lncRNA:CR46475	23266134	23279170	reverse	0
2R	FBgn0287607_lncRNA:CR46476	4792869	4794974	forward	1
2R	FBgn0287608_lncRNA:CR46477	4802420	4815130	forward	1
2R	FBgn0287609_lncRNA:CR46478	4788763	4801505	forward	1
2L	FBgn0287610_asRNA:CR46479	13241409	13242021	reverse	0
2L	FBgn0287611_lncRNA:CR46480	22115437	22121183	reverse	0
2R	FBgn0287612_lncRNA:CR46481	2862767	2866470	forward	1
3L	FBgn0287613_lncRNA:CR46482	27821333	27881412	reverse	0
3L	FBgn0287614_lncRNA:CR46483	24957239	24975495	reverse	0
3L	FBgn0287615_asRNA:CR46484	20785216	20789624	forward	1
2R	FBgn0287616_asRNA:CR46485	18853372	18861263	forward	1
2L	FBgn0287617_asRNA:CR46486	1019659	1028737	forward	1
2R	FBgn0287618_asRNA:CR46487	2118494	2121132	forward	1
4	FBgn0287619_lncRNA:CR46488	180529	182098	reverse	0
2R	FBgn0287620_lncRNA:CR46489	3481473	3483439	reverse	0
2R	FBgn0287621_lncRNA:CR46490	20065864	20067081	reverse	0
2L	FBgn0287630_dbf	10651613	10654499	forward	1
2R	FBgn0287631_CG46491	17100241	17107542	forward	1
2R	FBgn0287632_CG46492	17104321	17105578	forward	1
X	FBgn0287633_lncRNA:Vinr	12749894	12752350	forward	1
X	FBgn0287645_ccb	21193253	21194521	forward	1
X	FBgn0287667_lncRNA:CR46494	7093771	7094484	forward	1
2L	FBgn0287668_lncRNA:CR46495	3495334	3496000	forward	1
3R	FBgn0287669_lncRNA:CR46496	28771705	28772165	forward	1
3R	FBgn0287670_lncRNA:CR46497	28775458	28777047	reverse	0
2L	FBgn0287695_KFase	6487342	6488756	reverse	0
3L	FBgn0287696_mus302	16776531	16779736	reverse	0
2L	FBgn0287720_Pen	10056900	10060095	forward	1
2L	FBgn0287724_Ca-beta	11156118	11203544	reverse	0
X	FBgn0287725_sov	6756322	6770712	forward	1
2R	FBgn0287767_Cndp2	5697872	5700212	forward	1
2L	FBgn0287768_esg	15333866	15336138	forward	1
2R	FBgn0287774_CG9143	20275973	20278915	reverse	0
2R	FBgn0287775_18w	20111511	20116932	forward	1
2L	FBgn0287788_Datp	9938178	9938790	reverse	0
2R	FBgn0287825_Vha44	16324813	16336637	reverse	0
X	FBgn0287828_Pkcdelta	12432224	12453650	forward	1
2R	FBgn0287831_speck	24139563	24157762	forward	1
3R	FBgn0287844_Dhc1	9651179	9674643	reverse	0
2R	FBgn0287864_hbs	15011396	15042134	forward	1
2R	FBgn0287873_zip	24990570	25011965	reverse	0
2L	FBgn0288229_CG3164	122624	130791	reverse	0
2R	FBgn0288232_Cyp6a21	14885264	14886947	reverse	0
3L	FBgn0288310_mv	1950306	1964178	reverse	0
2R	FBgn0288433_L	14435899	14465881	forward	1
2R	FBgn0288447_BaraA2	13407011	13408358	forward	1
3L	FBgn0288469_Pex23	20297129	20302141	reverse	0
3L	FBgn0288470_Cpsf5	9411038	9413835	forward	1
3R	FBgn0288631_Yif1	26717871	26719806	forward	1
2R	FBgn0288686_betaTub60D	24305881	24313099	forward	1
X	FBgn0288690_Dna2	10010481	10014279	forward	1
X	FBgn0288700_stg1	21093844	21111417	forward	1
X	FBgn0288701_lncRNA:CR46499	4373271	4383220	forward	1
3L	FBgn0288705_lncRNA:CR46500	6533613	6534175	reverse	0
3R	FBgn0288728_asRNA:PS4	16720127	16729959	forward	1
X	FBgn0288729_CG46504	22147789	22148664	forward	1
X	FBgn0288730_CG46505	22152842	22153717	forward	1
X	FBgn0288731_CG46506	22157887	22158762	forward	1
X	FBgn0288732_CG46507	22162923	22163798	forward	1
X	FBgn0288733_CG46508	22167655	22168530	forward	1
X	FBgn0288734_CG46509	22172641	22173516	forward	1
X	FBgn0288735_CG46510	22177505	22178380	forward	1
X	FBgn0288736_CG46511	22182493	22183368	forward	1
X	FBgn0288737_CG46512	22187370	22188245	forward	1
X	FBgn0288738_CG46513	22192273	22193148	forward	1
X	FBgn0288739_CG46514	22197174	22198049	forward	1
X	FBgn0288740_CG46515	22202183	22203058	forward	1
X	FBgn0288741_CG46516	22212328	22213203	forward	1
X	FBgn0288742_CG46517	22217379	22218254	forward	1
X	FBgn0288743_CG46518	22226573	22227448	forward	1
X	FBgn0288744_CG46519	22231570	22232445	forward	1
X	FBgn0288745_CG46520	22236565	22237440	forward	1
X	FBgn0288746_CG46521	22241572	22242446	forward	1
X	FBgn0288747_CG46522	22246600	22247475	forward	1
3L	FBgn0288748_CG46523	1933633	1939103	reverse	0
3R	FBgn0288809_snRNA:7SKb	23432869	23433272	forward	1
3L	FBgn0288810_CG46525	17475220	17475429	forward	1
3L	FBgn0288811_CR46526	21828638	21829398	forward	1
X	FBgn0288833_RPA3	11615097	11615840	reverse	0
2L	FBgn0288834_RPA2	20924975	20926147	reverse	0
3R	FBgn0288835_MSAmiP	16831115	16896293	reverse	0
3R	FBgn0288846_unc-45	8033301	8037403	forward	1
2R	FBgn0288856_peo	9864510	9875072	reverse	0
X	FBgn0288857_Ype	13385914	13387417	reverse	0
3R	FBgn0288875_Cul5	29059272	29062975	reverse	0
3R	FBgn0288888_tx	26440778	26448991	forward	1
3R	FBgn0288966_Med	31611046	31615375	forward	1
X	FBgn0288967_CG10793	3314744	3316402	reverse	0
3R	FBgn0288976_Dnaaf5	14358356	14361786	reverse	0
3R	FBgn0289108_Archease	21661186	21662972	reverse	0
3R	FBgn0289122_Ino80	19368995	19403153	reverse	0
2R	FBgn0289323_IntS8	16850437	16854104	forward	1
2L	FBgn0289438_lncRNA:CR46529	9747046	9747785	reverse	0
3R	FBgn0289439_lncRNA:CR46530	13056818	13057676	reverse	0
3R	FBgn0289440_lncRNA:CR46531	14099143	14099715	reverse	0
3R	FBgn0289441_lncRNA:CR46532	7341783	7344884	reverse	0
X	FBgn0289442_lncRNA:CR46533	9316379	9316731	forward	1
2R	FBgn0289443_lncRNA:CR46534	20149996	20150499	reverse	0
2L	FBgn0289444_lncRNA:CR46535	7595504	7597500	reverse	0
2R	FBgn0289556_blo	8735810	8759590	forward	1
X	FBgn0289578_CG4199	2066435	2073483	reverse	0
3L	FBgn0289579_Dld	17846916	17849601	forward	1
2R	FBgn0289650_jbug	22717321	22740459	reverse	0
2L	FBgn0289678_pal	9624452	9625285	reverse	0
2R	FBgn0289712_cpa	21057787	21059883	forward	1
3R	FBgn0289725_lncRNA:CR43126	28586048	28591386	forward	1
2R	FBgn0289743_Cyp6a2	6779749	6781491	reverse	0
2R	FBgn0289744_EndoG	12177430	12178553	reverse	0
3R	FBgn0289745_Est17	23522264	23530986	reverse	0
3L	FBgn0289868_Or67c	10243320	10244706	reverse	0
3L	FBgn0052330_tRNA:Glu-CTC-3-1	1379934	1380005	forward	1
